RSSI,NSINR,NRSRP,NRSRQ,BSLatitude,BSLongitude,UELatitude,UELongitude,UE_location,BS_location,UE_BS_pair
-68.35,-10.48,-90.28,-21.95,41.864758,12.469067,41.866786,12.463735,41.866786_12.463735,41.864758_12.469067,41.866786_12.463735_41.864758_12.469067
-68.46000000000001,-9.72,-90.035,-21.62,41.864758,12.469067,41.866788,12.463728,41.866788_12.463728,41.864758_12.469067,41.866788_12.463728_41.864758_12.469067
-68.63499999999999,-9.98,-90.245,-21.615,41.864758,12.469067,41.866803,12.463718,41.866803_12.463718,41.864758_12.469067,41.866803_12.463718_41.864758_12.469067
-68.545,-8.780000000000001,-89.47,-20.89,41.864758,12.469067,41.866813,12.463715,41.866813_12.463715,41.864758_12.469067,41.866813_12.463715_41.864758_12.469067
-64.47,-9.29,-86.21,-21.8,41.864758,12.469067,41.866813,12.463719,41.866813_12.463719,41.864758_12.469067,41.866813_12.463719_41.864758_12.469067
-68.83,-18.4,-95.96,-27.15,41.864758,12.469067,41.866798,12.46377,41.866798_12.46377,41.864758_12.469067,41.866798_12.46377_41.864758_12.469067
-68.81,-19.12,-97.34,-28.46,41.864758,12.469067,41.866665,12.463847,41.866665_12.463847,41.864758_12.469067,41.866665_12.463847_41.864758_12.469067
-66.05,-10.63,-88.56,-22.41,41.864758,12.469067,41.866667,12.463863,41.866667_12.463863,41.864758_12.469067,41.866667_12.463863_41.864758_12.469067
-66.11,-11.88,-87.56,-21.17,41.864758,12.469067,41.866664,12.463897,41.866664_12.463897,41.864758_12.469067,41.866664_12.463897_41.864758_12.469067
-64.27,-17.045,-90.595,-26.28,41.864758,12.469067,41.866668,12.463913,41.866668_12.463913,41.864758_12.469067,41.866668_12.463913_41.864758_12.469067
-68.87,-13.52,-92.95,-24.1,41.864758,12.469067,41.866673,12.463939,41.866673_12.463939,41.864758_12.469067,41.866673_12.463939_41.864758_12.469067
-72.64,-10.77,-96.715,-24.03,41.864758,12.469067,41.866666,12.463971,41.866666_12.463971,41.864758_12.469067,41.866666_12.463971_41.864758_12.469067
-70.73,-16.575000000000003,-98.63,-27.89,41.864758,12.469067,41.866664,12.463999,41.866664_12.463999,41.864758_12.469067,41.866664_12.463999_41.864758_12.469067
-73.41,-14.385,-98.69,-25.22,41.864758,12.469067,41.866663,12.464028,41.866663_12.464028,41.864758_12.469067,41.866663_12.464028_41.864758_12.469067
-74.15,-18.09,-101.73,-27.61,41.864758,12.469067,41.866633,12.464069,41.866633_12.464069,41.864758_12.469067,41.866633_12.464069_41.864758_12.469067
-73.8,-17.36,-100.34,-26.46,41.864758,12.469067,41.866617,12.464072,41.866617_12.464072,41.864758_12.469067,41.866617_12.464072_41.864758_12.469067
-74.81666666666666,-12.866666666666667,-98.68666666666664,-23.788333333333338,41.864758,12.469067,41.866391,12.464013,41.866391_12.464013,41.864758_12.469067,41.866391_12.464013_41.864758_12.469067
-74.35,-17.384999999999998,-102.85,-28.475,41.864758,12.469067,41.866354,12.464004,41.866354_12.464004,41.864758_12.469067,41.866354_12.464004_41.864758_12.469067
-73.94666666666667,-11.646666666666668,-97.42083333333332,-23.432500000000005,41.864758,12.469067,41.866283,12.463943,41.866283_12.463943,41.864758_12.469067,41.866283_12.463943_41.864758_12.469067
-76.83,-13.21,-101.535,-24.715,41.864758,12.469067,41.866012,12.464003,41.866012_12.464003,41.864758_12.469067,41.866012_12.464003_41.864758_12.469067
-77.53,-13.02,-101.835,-24.4,41.864758,12.469067,41.866015,12.464025,41.866015_12.464025,41.864758_12.469067,41.866015_12.464025_41.864758_12.469067
-77.59,-11.505,-99.8225,-22.24,41.864758,12.469067,41.865992,12.464053,41.865992_12.464053,41.864758_12.469067,41.865992_12.464053_41.864758_12.469067
-76.005,-6.2775,-95.3975,-19.4075,41.864758,12.469067,41.865985,12.464109,41.865985_12.464109,41.864758_12.469067,41.865985_12.464109_41.864758_12.469067
-74.22,-9.28,-94.345,-19.89,41.864758,12.469067,41.86596,12.464139,41.86596_12.464139,41.864758_12.469067,41.86596_12.464139_41.864758_12.469067
-72.13,-9.98,-93.79,-21.76,41.864758,12.469067,41.865938,12.464142,41.865938_12.464142,41.864758_12.469067,41.865938_12.464142_41.864758_12.469067
-73.15,-1.795,-89.125,-16.075000000000003,41.864758,12.469067,41.865934,12.464158,41.865934_12.464158,41.864758_12.469067,41.865934_12.464158_41.864758_12.469067
-73.78,-7.07,-94.0925,-20.2975,41.864758,12.469067,41.865916,12.464208,41.865916_12.464208,41.864758_12.469067,41.865916_12.464208_41.864758_12.469067
-75.27000000000001,-8.955,-95.9825,-20.715,41.864758,12.469067,41.865904,12.464243,41.865904_12.464243,41.864758_12.469067,41.865904_12.464243_41.864758_12.469067
-72.84,-5.805,-90.94,-18.25,41.864758,12.469067,41.865864,12.46431,41.865864_12.46431,41.864758_12.469067,41.865864_12.46431_41.864758_12.469067
-75.19,-5.955,-94.125,-19.09,41.864758,12.469067,41.865848,12.464332,41.865848_12.464332,41.864758_12.469067,41.865848_12.464332_41.864758_12.469067
-74.58,-4.305,-92.215,-17.509999999999998,41.864758,12.469067,41.865833,12.46434,41.865833_12.46434,41.864758_12.469067,41.865833_12.46434_41.864758_12.469067
-75.26,-1.665,-89.69999999999999,-14.36,41.864758,12.469067,41.865799,12.464334,41.865799_12.464334,41.864758_12.469067,41.865799_12.464334_41.864758_12.469067
-73.74,-4.815,-91.95,-18.36,41.864758,12.469067,41.865795,12.464351,41.865795_12.464351,41.864758_12.469067,41.865795_12.464351_41.864758_12.469067
-73.71,-6.9750000000000005,-92.945,-19.265,41.864758,12.469067,41.865782,12.464365,41.865782_12.464365,41.864758_12.469067,41.865782_12.464365_41.864758_12.469067
-76.26,-3.735,-93.765,-17.57,41.864758,12.469067,41.865712,12.464428,41.865712_12.464428,41.864758_12.469067,41.865712_12.464428_41.864758_12.469067
-76.34,-9.305,-98.815,-22.465,41.864758,12.469067,41.865677,12.464448,41.865677_12.464448,41.864758_12.469067,41.865677_12.464448_41.864758_12.469067
-77.28,-3.2,-93.605,-16.314999999999998,41.864758,12.469067,41.865618,12.464489,41.865618_12.464489,41.864758_12.469067,41.865618_12.464489_41.864758_12.469067
-71.49,-13.045000000000002,-95.415,-23.93,41.864758,12.469067,41.865558,12.46454,41.865558_12.46454,41.864758_12.469067,41.865558_12.46454_41.864758_12.469067
-75.36,-9.09,-95.91,-20.615,41.864758,12.469067,41.865568,12.464684,41.865568_12.464684,41.864758_12.469067,41.865568_12.464684_41.864758_12.469067
-73.49,-7.515,-93.0,-19.535,41.864758,12.469067,41.865603,12.464755,41.865603_12.464755,41.864758_12.469067,41.865603_12.464755_41.864758_12.469067
-74.3,-4.285,-91.53,-17.295,41.864758,12.469067,41.865588,12.464804,41.865588_12.464804,41.864758_12.469067,41.865588_12.464804_41.864758_12.469067
-74.0,-3.765,-91.305,-17.22,41.864758,12.469067,41.865539,12.464853,41.865539_12.464853,41.864758_12.469067,41.865539_12.464853_41.864758_12.469067
-74.97,-5.57,-93.03,-17.925,41.864758,12.469067,41.865557,12.464985,41.865557_12.464985,41.864758_12.469067,41.865557_12.464985_41.864758_12.469067
-73.25,-9.965,-95.305,-22.095,41.864758,12.469067,41.865543,12.46502,41.865543_12.46502,41.864758_12.469067,41.865543_12.46502_41.864758_12.469067
-72.03,-2.1500000000000004,-86.41,-14.28,41.864758,12.469067,41.865526,12.46508,41.865526_12.46508,41.864758_12.469067,41.865526_12.46508_41.864758_12.469067
-71.92,-0.93,-86.22999999999999,-14.035,41.864758,12.469067,41.865535,12.465094,41.865535_12.465094,41.864758_12.469067,41.865535_12.465094_41.864758_12.469067
-69.98,-5.67,-88.0,-18.02,41.864758,12.469067,41.865535,12.465104,41.865535_12.465104,41.864758_12.469067,41.865535_12.465104_41.864758_12.469067
-71.78,-3.0500000000000003,-88.02,-16.235,41.864758,12.469067,41.865531,12.465108,41.865531_12.465108,41.864758_12.469067,41.865531_12.465108_41.864758_12.469067
-72.13,-3.4450000000000003,-88.755,-16.68,41.864758,12.469067,41.865522,12.465112,41.865522_12.465112,41.864758_12.469067,41.865522_12.465112_41.864758_12.469067
-71.6,-3.02,-87.85,-16.195,41.864758,12.469067,41.865513,12.465115,41.865513_12.465115,41.864758_12.469067,41.865513_12.465115_41.864758_12.469067
-72.59,-3.165,-88.91,-16.32,41.864758,12.469067,41.865496,12.465131,41.865496_12.465131,41.864758_12.469067,41.865496_12.465131_41.864758_12.469067
-70.84,-8.455,-91.355,-20.48,41.864758,12.469067,41.865497,12.46516,41.865497_12.46516,41.864758_12.469067,41.865497_12.46516_41.864758_12.469067
-70.17,-12.04,-93.18,-22.965,41.864758,12.469067,41.865579,12.465144,41.865579_12.465144,41.864758_12.469067,41.865579_12.465144_41.864758_12.469067
-72.07,-5.415,-89.285,-17.314999999999998,41.864758,12.469067,41.865621,12.465138,41.865621_12.465138,41.864758_12.469067,41.865621_12.465138_41.864758_12.469067
-71.4,-9.47,-94.78,-23.45,41.864758,12.469067,41.865631,12.465137,41.865631_12.465137,41.864758_12.469067,41.865631_12.465137_41.864758_12.469067
-74.88,-2.49,-90.985,-16.060000000000002,41.864758,12.469067,41.86562,12.465136,41.86562_12.465136,41.864758_12.469067,41.86562_12.465136_41.864758_12.469067
-70.61500000000001,-6.19,-89.3675,-18.735,41.864758,12.469067,41.865594,12.465138,41.865594_12.465138,41.864758_12.469067,41.865594_12.465138_41.864758_12.469067
-73.15,-1.25,-88.41,-15.145,41.864758,12.469067,41.865587,12.46512,41.865587_12.46512,41.864758_12.469067,41.865587_12.46512_41.864758_12.469067
-68.3,-2.56,-84.155,-15.915,41.864758,12.469067,41.865575,12.465105,41.865575_12.465105,41.864758_12.469067,41.865575_12.465105_41.864758_12.469067
-70.1,-1.805,-85.855,-15.49,41.864758,12.469067,41.865554,12.465103,41.865554_12.465103,41.864758_12.469067,41.865554_12.465103_41.864758_12.469067
-67.15,-11.625,-91.08,-23.96,41.864758,12.469067,41.865544,12.465115,41.865544_12.465115,41.864758_12.469067,41.865544_12.465115_41.864758_12.469067
-69.23,-0.995,-84.815,-15.3,41.864758,12.469067,41.865543,12.465124,41.865543_12.465124,41.864758_12.469067,41.865543_12.465124_41.864758_12.469067
-70.06,-3.5,-88.505,-18.34,41.864758,12.469067,41.865541,12.465145,41.865541_12.465145,41.864758_12.469067,41.865541_12.465145_41.864758_12.469067
-72.76,-8.41,-94.915,-22.2,41.864758,12.469067,41.865537,12.465166,41.865537_12.465166,41.864758_12.469067,41.865537_12.465166_41.864758_12.469067
-69.78,-7.385,-91.745,-21.96,41.864758,12.469067,41.865525,12.465182,41.865525_12.465182,41.864758_12.469067,41.865525_12.465182_41.864758_12.469067
-73.13,-1.0675,-88.9575,-16.045,41.864758,12.469067,41.86551,12.46519,41.86551_12.46519,41.864758_12.469067,41.86551_12.46519_41.864758_12.469067
-71.27,0.455,-86.32,-15.095,41.864758,12.469067,41.865495,12.465245,41.865495_12.465245,41.864758_12.469067,41.865495_12.465245_41.864758_12.469067
-73.65,0.155,-88.41499999999999,-14.685,41.864758,12.469067,41.865479,12.465267,41.865479_12.465267,41.864758_12.469067,41.865479_12.465267_41.864758_12.469067
-69.51,-6.605,-90.415,-20.78,41.864758,12.469067,41.865468,12.46528,41.865468_12.46528,41.864758_12.469067,41.865468_12.46528_41.864758_12.469067
-73.33,-2.0650000000000004,-88.63,-15.39,41.864758,12.469067,41.865465,12.465278,41.865465_12.465278,41.864758_12.469067,41.865465_12.465278_41.864758_12.469067
-74.77,2.71,-86.955,-12.295,41.864758,12.469067,41.86545,12.465295,41.86545_12.465295,41.864758_12.469067,41.86545_12.465295_41.864758_12.469067
-73.11,-1.785,-89.74000000000001,-16.745,41.864758,12.469067,41.865436,12.465309,41.865436_12.465309,41.864758_12.469067,41.865436_12.465309_41.864758_12.469067
-69.58,6.05,-80.32499999999999,-10.725,41.864758,12.469067,41.865419,12.465331,41.865419_12.465331,41.864758_12.469067,41.865419_12.465331_41.864758_12.469067
-72.25999999999999,-1.4625,-89.1425,-16.78,41.864758,12.469067,41.86542,12.465347,41.86542_12.465347,41.864758_12.469067,41.86542_12.465347_41.864758_12.469067
-70.62,-3.215,-88.845,-18.475,41.864758,12.469067,41.865406,12.46538,41.865406_12.46538,41.864758_12.469067,41.865406_12.46538_41.864758_12.469067
-72.67,-0.92,-88.41499999999999,-15.650000000000002,41.864758,12.469067,41.865391,12.465412,41.865391_12.465412,41.864758_12.469067,41.865391_12.465412_41.864758_12.469067
-75.19,0.0949999999999999,-89.015,-13.875,41.864758,12.469067,41.865373,12.465435,41.865373_12.465435,41.864758_12.469067,41.865373_12.465435_41.864758_12.469067
-75.61,1.79,-88.395,-13.0,41.864758,12.469067,41.865361,12.465459,41.865361_12.465459,41.864758_12.469067,41.865361_12.465459_41.864758_12.469067
-74.88,4.545,-85.58500000000001,-10.88,41.864758,12.469067,41.865345,12.465483,41.865345_12.465483,41.864758_12.469067,41.865345_12.465483_41.864758_12.469067
-71.995,1.9325,-85.23249999999999,-13.1625,41.864758,12.469067,41.865333,12.465499,41.865333_12.465499,41.864758_12.469067,41.865333_12.465499_41.864758_12.469067
-74.85,-1.06,-89.705,-15.055,41.864758,12.469067,41.865327,12.465514,41.865327_12.465514,41.864758_12.469067,41.865327_12.465514_41.864758_12.469067
-72.9,-1.73,-89.24000000000001,-16.41,41.864758,12.469067,41.865312,12.465534,41.865312_12.465534,41.864758_12.469067,41.865312_12.465534_41.864758_12.469067
-74.23,6.19,-84.65,-10.405,41.864758,12.469067,41.865302,12.465566,41.865302_12.465566,41.864758_12.469067,41.865302_12.465566_41.864758_12.469067
-73.325,-1.5,-89.83250000000001,-16.6325,41.864758,12.469067,41.865283,12.465614,41.865283_12.465614,41.864758_12.469067,41.865283_12.465614_41.864758_12.469067
-71.26,4.325,-82.92500000000001,-11.49,41.864758,12.469067,41.865278,12.465632,41.865278_12.465632,41.864758_12.469067,41.865278_12.465632_41.864758_12.469067
-73.12,0.0774999999999999,-87.82,-14.802499999999998,41.864758,12.469067,41.865276,12.465694,41.865276_12.465694,41.864758_12.469067,41.865276_12.465694_41.864758_12.469067
-72.59,3.7200000000000006,-85.70500000000001,-12.97,41.864758,12.469067,41.865269,12.465721,41.865269_12.465721,41.864758_12.469067,41.865269_12.465721_41.864758_12.469067
-70.29,4.01,-82.03999999999999,-11.785,41.864758,12.469067,41.86526,12.465759,41.86526_12.465759,41.864758_12.469067,41.86526_12.465759_41.864758_12.469067
-69.83,0.29,-83.27000000000001,-13.57,41.864758,12.469067,41.865251,12.465786,41.865251_12.465786,41.864758_12.469067,41.865251_12.465786_41.864758_12.469067
-75.39,0.895,-89.485,-13.78,41.864758,12.469067,41.865232,12.465815,41.865232_12.465815,41.864758_12.469067,41.865232_12.465815_41.864758_12.469067
-70.925,4.0075,-82.595,-11.6225,41.864758,12.469067,41.865225,12.465874,41.865225_12.465874,41.864758_12.469067,41.865225_12.465874_41.864758_12.469067
-74.22,2.7,-86.405,-12.365,41.864758,12.469067,41.865229,12.465934,41.865229_12.465934,41.864758_12.469067,41.865229_12.465934_41.864758_12.469067
-70.0,2.06,-82.755,-12.765,41.864758,12.469067,41.865204,12.465985,41.865204_12.465985,41.864758_12.469067,41.865204_12.465985_41.864758_12.469067
-66.88,-0.0449999999999999,-81.93,-15.08,41.864758,12.469067,41.865204,12.465996,41.865204_12.465996,41.864758_12.469067,41.865204_12.465996_41.864758_12.469067
-69.29,3.405,-81.77000000000001,-12.585,41.864758,12.469067,41.865224,12.466066,41.865224_12.466066,41.864758_12.469067,41.865224_12.466066_41.864758_12.469067
-69.17,-7.07,-89.295,-20.245,41.864758,12.469067,41.86528,12.466186,41.86528_12.466186,41.864758_12.469067,41.86528_12.466186_41.864758_12.469067
-72.245,-0.0724999999999999,-86.9325,-14.71,41.864758,12.469067,41.865287,12.466276,41.865287_12.466276,41.864758_12.469067,41.865287_12.466276_41.864758_12.469067
-68.17,0.3499999999999998,-83.315,-14.945,41.864758,12.469067,41.865281,12.466344,41.865281_12.466344,41.864758_12.469067,41.865281_12.466344_41.864758_12.469067
-70.27,-2.535,-87.755,-17.565,41.864758,12.469067,41.865275,12.466362,41.865275_12.466362,41.864758_12.469067,41.865275_12.466362_41.864758_12.469067
-70.64,6.315,-81.265,-10.615,41.864758,12.469067,41.865271,12.466381,41.865271_12.466381,41.864758_12.469067,41.865271_12.466381_41.864758_12.469067
-67.62,0.2349999999999998,-82.445,-15.04,41.864758,12.469067,41.86526,12.46642,41.86526_12.46642,41.864758_12.469067,41.86526_12.46642_41.864758_12.469067
-70.65,2.71,-83.285,-12.58,41.864758,12.469067,41.865246,12.466434,41.865246_12.466434,41.864758_12.469067,41.865246_12.466434_41.864758_12.469067
-65.25,5.41,-76.61,-11.39,41.864758,12.469067,41.865211,12.46645,41.865211_12.46645,41.864758_12.469067,41.865211_12.46645_41.864758_12.469067
-69.37,0.0250000000000001,-84.565,-15.35,41.864758,12.469067,41.865184,12.466485,41.865184_12.466485,41.864758_12.469067,41.865184_12.466485_41.864758_12.469067
-70.63,3.4800000000000004,-83.285,-12.765,41.864758,12.469067,41.865164,12.466507,41.865164_12.466507,41.864758_12.469067,41.865164_12.466507_41.864758_12.469067
-70.47,3.935,-83.16499999999999,-12.645,41.864758,12.469067,41.865145,12.466552,41.865145_12.466552,41.864758_12.469067,41.865145_12.466552_41.864758_12.469067
-69.61,4.68,-81.755,-12.045,41.864758,12.469067,41.865131,12.466581,41.865131_12.466581,41.864758_12.469067,41.865131_12.466581_41.864758_12.469067
-66.41,12.585,-74.88499999999999,-8.465,41.864758,12.469067,41.865122,12.466603,41.865122_12.466603,41.864758_12.469067,41.865122_12.466603_41.864758_12.469067
-71.41,2.955,-84.14500000000001,-12.77,41.864758,12.469067,41.865107,12.466627,41.865107_12.466627,41.864758_12.469067,41.865107_12.466627_41.864758_12.469067
-66.77,0.8600000000000001,-81.395,-14.725,41.864758,12.469067,41.865076,12.466633,41.865076_12.466633,41.864758_12.469067,41.865076_12.466633_41.864758_12.469067
-67.99,6.98,-78.495,-10.505,41.864758,12.469067,41.865049,12.466672,41.865049_12.466672,41.864758_12.469067,41.865049_12.466672_41.864758_12.469067
-67.43,7.129999999999999,-78.035,-10.595,41.864758,12.469067,41.865043,12.466696,41.865043_12.466696,41.864758_12.469067,41.865043_12.466696_41.864758_12.469067
-68.94,1.735,-83.74000000000001,-14.575,41.864758,12.469067,41.865029,12.466762,41.865029_12.466762,41.864758_12.469067,41.865029_12.466762_41.864758_12.469067
-67.09,5.34,-78.52,-11.585,41.864758,12.469067,41.864995,12.466812,41.864995_12.466812,41.864758_12.469067,41.864995_12.466812_41.864758_12.469067
-66.1,0.5800000000000001,-80.71000000000001,-15.01,41.864758,12.469067,41.864988,12.466828,41.864988_12.466828,41.864758_12.469067,41.864988_12.466828_41.864758_12.469067
-65.42,6.96,-76.285,-10.86,41.864758,12.469067,41.864964,12.466876,41.864964_12.466876,41.864758_12.469067,41.864964_12.466876_41.864758_12.469067
-66.13,6.58,-78.255,-12.3,41.864758,12.469067,41.86495,12.466898,41.86495_12.466898,41.864758_12.469067,41.86495_12.466898_41.864758_12.469067
-67.92,5.395,-79.58500000000001,-11.745,41.864758,12.469067,41.864939,12.466928,41.864939_12.466928,41.864758_12.469067,41.864939_12.466928_41.864758_12.469067
-61.61,0.74,-76.66,-15.05,41.864758,12.469067,41.864935,12.466989,41.864935_12.466989,41.864758_12.469067,41.864935_12.466989_41.864758_12.469067
-67.01,9.095,-76.64,-9.615,41.864758,12.469067,41.864945,12.467014,41.864945_12.467014,41.864758_12.469067,41.864945_12.467014_41.864758_12.469067
-61.78,6.135,-74.15,-12.545,41.864758,12.469067,41.864967,12.467064,41.864967_12.467064,41.864758_12.469067,41.864967_12.467064_41.864758_12.469067
-62.89,12.34,-73.625,-10.725,41.864758,12.469067,41.86499,12.467153,41.86499_12.467153,41.864758_12.469067,41.86499_12.467153_41.864758_12.469067
-64.12,-2.065,-81.27000000000001,-16.97,41.864758,12.469067,41.864994,12.467195,41.864994_12.467195,41.864758_12.469067,41.864994_12.467195_41.864758_12.469067
-64.22,1.555,-78.03999999999999,-13.765,41.864758,12.469067,41.864956,12.467253,41.864956_12.467253,41.864758_12.469067,41.864956_12.467253_41.864758_12.469067
-60.35,8.64,-72.74000000000001,-12.065,41.864758,12.469067,41.864948,12.467263,41.864948_12.467263,41.864758_12.469067,41.864948_12.467263_41.864758_12.469067
-62.8,12.805,-73.535,-10.72,41.864758,12.469067,41.864937,12.467276,41.864937_12.467276,41.864758_12.469067,41.864937_12.467276_41.864758_12.469067
-58.49,10.105,-68.10499999999999,-9.6,41.864758,12.469067,41.864898,12.467325,41.864898_12.467325,41.864758_12.469067,41.864898_12.467325_41.864758_12.469067
